file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\preview\PreviewTextFileFragment.java,com.owncloud.android.ui.preview.PreviewTextFileFragment$TextLoadAsyncTask,onPreExecute/0,false,160,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\preview\PreviewTextFileFragment.java,com.owncloud.android.ui.preview.PreviewTextFileFragment$TextLoadAsyncTask,doInBackground/1[java.lang.Object[]],false,165,1,0,0,0,9,12,45,1,7,1,12,0,0,1,4,2,0,3,1,9,1,3,0,0,0,42,4,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\preview\PreviewTextFileFragment.java,com.owncloud.android.ui.preview.PreviewTextFileFragment$TextLoadAsyncTask,"TextLoadAsyncTask/2[java.lang.ref.WeakReference<com.owncloud.android.ui.preview.TextView>,java.lang.ref.WeakReference<com.owncloud.android.ui.preview.FrameLayout>]",true,154,2,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\preview\PreviewTextFileFragment.java,com.owncloud.android.ui.preview.PreviewTextFileFragment$TextLoadAsyncTask,onPostExecute/1[java.io.StringWriter],false,214,3,0,0,0,6,8,18,0,2,1,8,0,0,0,4,0,0,1,0,3,0,3,0,0,0,17,4,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\activity\StorageMigration.java,com.owncloud.android.ui.activity.StorageMigration,setStorageMigrationProgressListener/1[com.owncloud.android.ui.activity.StorageMigration.StorageMigrationProgressListener],false,63,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\activity\StorageMigration.java,com.owncloud.android.ui.activity.StorageMigration,createMigrationProgressDialog/0,false,163,2,1,1,0,1,5,13,1,1,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,14,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\activity\StorageMigration.java,com.owncloud.android.ui.activity.StorageMigration,migrate/0,false,67,3,5,1,4,2,7,11,0,1,0,7,3,1,0,0,0,0,0,0,1,0,1,0,0,0,15,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\activity\StorageMigration.java,com.owncloud.android.ui.activity.StorageMigration,askToOverride/0,false,115,4,1,1,0,3,14,27,0,10,0,14,0,0,0,2,0,0,0,0,3,0,2,0,0,4,24,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\activity\StorageMigration.java,com.owncloud.android.ui.activity.StorageMigration,"StorageMigration/5[com.owncloud.android.ui.activity.Context,com.owncloud.android.ui.activity.User,java.lang.String,java.lang.String,com.owncloud.android.ui.activity.ViewThemeUtils]",true,55,3,1,1,0,1,0,7,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,14,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\activity\StorageMigration.java,com.owncloud.android.ui.activity.StorageMigration,storageFolderAlreadyExists/0,false,86,1,2,1,1,1,3,4,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\activity\StorageMigration.java,com.owncloud.android.ui.activity.StorageMigration,"a/2[com.owncloud.android.ui.activity.ViewThemeUtils,com.owncloud.android.ui.activity.Context]",false,91,4,0,0,0,1,9,14,0,9,2,9,0,0,0,0,0,0,0,0,2,0,1,0,0,4,14,9,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,isSearchEventSet/1[com.owncloud.android.ui.fragment.SearchEvent],false,2169,2,6,6,0,5,3,7,2,1,1,3,0,0,0,4,0,0,0,0,1,0,1,0,0,0,9,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,onMessageEvent/1[com.owncloud.android.ui.fragment.CommentsEvent],false,1836,3,1,0,1,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,onStart/0,false,2113,0,0,0,0,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,onHeaderClicked/0,false,732,4,4,0,4,4,4,5,0,0,0,4,2,1,0,1,0,1,0,0,0,0,1,0,0,0,12,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,isSearchFragment/0,false,2141,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,onMessageEvent/1[com.owncloud.android.ui.fragment.FileLockEvent],false,2056,10,3,0,3,3,13,22,0,4,1,13,0,0,0,0,1,0,1,0,4,0,2,0,0,2,28,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,onLongItemClicked/1[com.owncloud.android.datamodel.OCFile],false,1124,3,3,0,3,3,6,14,1,1,1,6,3,3,0,2,0,0,0,0,1,0,2,0,0,0,29,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,isLoading/0,false,2204,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,onResume/0,false,273,3,2,0,2,4,6,13,1,1,0,6,2,5,0,2,0,0,0,0,2,0,1,0,0,0,13,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,"getDirectoryForListDirectory/2[com.owncloud.android.datamodel.OCFile,com.owncloud.android.datamodel.FileDataStorageManager]",false,1522,2,5,1,4,4,5,15,1,0,2,5,0,0,0,2,0,0,1,0,3,1,2,0,0,0,22,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,onMessageEvent/1[com.owncloud.android.ui.fragment.EncryptionEvent],false,1940,10,5,0,5,4,20,31,0,7,1,20,1,1,0,1,0,0,1,1,8,1,4,0,0,2,34,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,getCapabilities/0,false,1464,5,7,4,3,1,4,4,1,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,newDocument/0,false,711,0,0,0,0,1,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,createRichWorkspace/0,false,627,7,5,0,5,2,11,13,0,2,0,11,0,0,0,0,0,0,0,0,2,0,2,0,0,1,13,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,"encryptFolder/8[com.owncloud.android.datamodel.OCFile,long,java.lang.String,java.lang.String,boolean,java.lang.String,java.lang.String,com.owncloud.android.datamodel.FileDataStorageManager]",false,1987,14,10,1,9,9,24,35,0,8,8,24,0,0,0,6,1,0,3,0,8,1,3,0,0,3,44,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,onBrowseUp/0,false,1068,4,5,1,4,3,6,20,3,4,0,6,3,10,0,1,1,0,2,1,6,1,1,0,0,0,52,1,0,true
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,onActivityCreated/1[com.owncloud.android.ui.fragment.Bundle],false,378,8,10,0,10,14,25,51,0,4,1,25,7,12,0,9,0,1,3,0,9,0,3,0,0,2,59,1,0,true
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,updateFileList/0,false,1090,3,5,1,4,1,4,5,0,0,0,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,setFabEnabled/1[boolean],false,2265,0,1,1,0,4,4,18,1,0,1,4,0,0,0,2,0,0,0,0,0,0,3,0,0,1,26,1,0,true
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,"listDirectory/2[boolean,boolean]",false,1507,1,3,2,1,1,1,3,0,0,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,newSpreadsheet/0,false,718,0,0,0,0,1,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,resetSearchIfBrowsingFromFavorites/0,false,1298,1,3,1,2,2,2,6,0,0,0,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,23,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,getAdapterFiles/0,false,1597,2,2,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,invalidateActionMode/0,false,1641,0,1,1,0,2,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,showDirectCameraUploadAlertDialog/1[com.owncloud.android.ui.activity.FileDisplayActivity],false,584,2,1,1,0,1,9,6,0,5,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2,13,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,setChoiceModeAsMultipleModal/1[com.owncloud.android.ui.fragment.Bundle],false,912,4,3,1,2,2,3,6,0,0,1,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,26,4,0,true
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,shouldNavigateWithoutFilter/1[com.owncloud.android.datamodel.OCFile],false,972,1,3,1,2,7,2,4,1,1,1,2,0,0,0,6,0,3,0,0,1,0,0,0,0,0,13,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,onMessageEvent/1[com.owncloud.android.ui.fragment.FavoriteEvent],false,1841,12,5,0,5,4,10,21,0,5,1,10,0,0,0,1,1,0,1,0,5,0,3,0,0,0,43,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,onRefresh/0,false,2126,1,3,1,2,3,4,10,0,0,0,4,2,5,0,0,0,0,0,0,1,0,1,0,0,0,10,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,updateOCFile/1[com.owncloud.android.datamodel.OCFile],false,1601,3,3,1,2,2,5,10,1,2,1,5,0,0,0,1,0,0,1,1,2,0,1,0,0,0,12,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,browseToRoot/0,false,1459,4,4,1,3,1,3,4,0,1,0,3,1,11,0,0,0,0,0,1,1,0,0,0,0,0,14,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,createFolder/0,false,550,0,0,0,0,1,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,shouldNavigateWithFilter/0,false,979,0,1,1,0,3,0,4,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,7,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,sortFiles/1[com.owncloud.android.ui.fragment.FileSortOrder],false,1647,3,3,1,2,1,3,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,switchLayoutManager/1[boolean],false,1685,6,6,2,4,3,12,29,0,2,1,12,1,1,0,1,0,2,0,1,4,0,1,1,0,0,16,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,syncAndCheckFiles/1[java.util.Collection<com.owncloud.android.datamodel.OCFile>],false,2180,5,6,1,5,3,5,11,0,1,1,5,1,1,1,0,0,0,0,0,1,0,2,0,0,0,16,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,"listDirectory/3[com.owncloud.android.datamodel.OCFile,boolean,boolean]",false,1518,2,10,9,1,1,1,3,0,0,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,"getPreviousFileWithFilter/2[com.owncloud.android.datamodel.FileDataStorageManager,com.owncloud.android.datamodel.OCFile]",false,1015,2,6,1,5,8,5,15,3,1,2,5,0,0,1,3,0,2,0,0,2,0,2,0,0,0,14,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,handleSearchEvent/1[com.owncloud.android.ui.fragment.SearchEvent],false,1879,10,15,4,11,9,17,30,2,3,1,17,6,4,0,4,0,0,1,0,5,1,2,0,0,1,45,4,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,onMessageEvent/1[com.owncloud.android.ui.fragment.SearchEvent],false,1875,3,1,0,1,1,1,3,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,"showSpaceErrorDialog/2[com.owncloud.android.datamodel.OCFile,long]",false,2193,2,1,1,0,2,4,7,0,1,2,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,18,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,updateSortAndGridMenuItems/0,false,949,0,2,2,0,5,2,19,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,getPreviousFileWithoutFilter/1[com.owncloud.android.datamodel.FileDataStorageManager],false,984,3,5,2,3,7,5,25,1,3,1,5,0,0,1,4,0,0,0,1,10,2,2,0,0,0,23,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,setSearchFragment/1[boolean],false,2137,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,isAPKorAAB/1[java.util.Set<com.owncloud.android.datamodel.OCFile>],false,2288,1,2,1,1,3,1,8,2,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,12,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,directCameraUpload/0,false,568,3,3,1,2,3,7,12,2,1,0,7,1,1,0,1,0,0,0,0,1,0,1,0,0,0,14,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,onStop/0,false,2119,0,0,0,0,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,setGridAsPreferred/0,false,1674,2,2,0,2,1,2,4,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,"onActivityResult/3[int,int,com.owncloud.android.ui.fragment.Intent]",false,1306,9,9,0,9,5,12,17,0,2,3,12,1,8,0,3,0,0,0,1,3,0,2,0,0,0,35,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,onMessageEvent/1[com.owncloud.android.ui.fragment.ChangeMenuEvent],false,1800,7,6,0,6,4,13,18,0,2,1,13,4,2,0,2,0,1,0,0,2,0,2,0,0,0,27,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,showActivityDetailView/1[com.owncloud.android.datamodel.OCFile],false,660,2,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,"onCreateView/3[com.owncloud.android.ui.fragment.LayoutInflater,com.owncloud.android.ui.fragment.ViewGroup,com.owncloud.android.ui.fragment.Bundle]",false,319,8,1,0,1,7,9,23,1,3,3,9,1,1,0,5,0,0,2,0,8,0,1,0,0,0,44,1,0,true
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,isEmpty/0,false,2284,1,2,1,1,2,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,setAdapter/1[com.owncloud.android.ui.fragment.Bundle],false,470,5,6,1,5,2,7,6,0,1,1,7,1,1,0,1,0,0,0,0,2,0,0,0,0,0,17,4,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,checkInvalidFilenames/1[java.util.Set<com.owncloud.android.datamodel.OCFile>],false,1469,2,3,1,2,3,4,9,2,1,1,4,1,1,1,1,0,0,0,0,1,0,2,0,0,0,12,2,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,getAdapter/0,false,1723,1,5,5,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,showShareDetailView/1[com.owncloud.android.datamodel.OCFile],false,655,2,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,uploadFromApp/0,false,556,1,0,0,0,1,7,6,0,1,0,7,0,0,0,0,0,0,1,0,2,0,0,0,0,0,7,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,onPrepareOptionsMenu/1[com.owncloud.android.ui.fragment.Menu],false,937,3,1,0,1,3,5,9,0,0,1,5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,14,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,prepareActionBarItems/1[com.owncloud.android.ui.fragment.SearchEvent],false,1752,1,1,1,0,6,3,15,0,0,1,3,0,0,0,3,0,0,0,0,1,0,2,0,0,0,27,4,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,refreshDirectory/0,false,1511,2,5,1,4,1,4,5,0,0,0,4,3,8,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,isGridViewPreferred/1[com.owncloud.android.datamodel.OCFile],false,1659,3,4,3,1,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,true
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,"setTitle/2[java.lang.String,java.lang.Boolean]",false,2099,3,3,3,0,4,6,12,0,2,2,6,0,0,0,3,0,1,0,0,2,0,3,0,0,1,35,4,0,true
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,onPause/0,false,363,1,1,0,1,3,5,9,0,0,0,5,0,0,0,2,0,0,0,0,0,0,1,0,0,0,7,1,0,false
C:\code\java-repos-evaluation\cloned_repos\nextcloud\android\app\src\main\java\com\owncloud\android\ui\fragment\OCFileListFragment.java,com.owncloud.android.ui.fragment.OCFileListFragment,onSaveInstanceState/1[com.owncloud.android.ui.fragment.Bundle],false,923,4,2,0,2,3,5,12,0,0,1,5,1,1,0,0,0,0,0,0,0,0,2,0,0,0,16,1,0,true
